OCCUR_DATE,OCCUR_TIME,BORO,LOC_CLASSFCTN_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,VIC_AGE_GROUP,VIC_SEX,Low_income_Housing_Mean,Households_Receiving_Benefits_Mean,Poverty_Rate_Median,Income_Median
03/07/2021,06:15:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
11/23/2008,00:35:00,STATEN ISLAND,unknown,False,<18,M,<18,M,524,318,0.144,35413
09/26/2021,16:20:00,QUEENS,unknown,True,18-24,M,25-44,M,566,466,0.1965,28627
03/12/2019,01:00:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
07/28/2008,00:50:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
09/22/2009,15:22:00,BRONX,unknown,False,<18,M,25-44,F,2494,931,0.264,19487
09/22/2014,05:47:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
06/24/2011,23:10:00,BRONX,unknown,True,unknown,unknown,18-24,M,2494,931,0.264,19487
07/22/2006,03:53:00,QUEENS,unknown,False,unknown,unknown,18-24,F,566,466,0.1965,28627
08/21/2011,23:10:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/21/2013,03:51:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
04/26/2012,22:00:00,BROOKLYN,unknown,False,unknown,unknown,<18,F,2670,838,0.221,25924
05/26/2008,20:00:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
08/21/2010,21:29:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
03/01/2016,21:20:00,MANHATTAN,unknown,False,<18,M,18-24,F,4036,699,0.144,45959
08/09/2008,23:07:00,BROOKLYN,unknown,False,<18,M,18-24,M,2670,838,0.221,25924
06/20/2021,20:48:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
03/31/2019,07:29:00,BROOKLYN,unknown,False,18-24,M,25-44,F,2670,838,0.221,25924
02/21/2015,06:45:00,BROOKLYN,unknown,False,25-44,M,45-64,F,2670,838,0.221,25924
06/21/2013,18:00:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
12/05/2013,18:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/14/2014,14:32:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
03/16/2008,00:35:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
12/30/2015,04:20:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
07/20/2013,03:01:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/07/2020,01:02:00,BRONX,unknown,False,unknown,unknown,18-24,F,2494,931,0.264,19487
01/02/2021,20:00:00,BROOKLYN,unknown,False,25-44,M,18-24,F,2670,838,0.221,25924
08/21/2012,23:30:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
08/06/2021,23:46:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/22/2018,14:48:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
05/12/2011,19:00:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
03/16/2008,00:21:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
03/18/2011,22:58:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
03/23/2010,00:20:00,BROOKLYN,unknown,True,18-24,M,18-24,M,2670,838,0.221,25924
12/26/2013,17:45:00,STATEN ISLAND,unknown,False,unknown,unknown,18-24,M,524,318,0.144,35413
03/05/2011,14:34:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
08/12/2008,23:32:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
10/15/2018,20:01:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
11/01/2014,00:50:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
01/21/2012,03:42:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
12/20/2010,16:28:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
05/22/2021,17:41:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
04/08/2008,22:00:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
03/22/2014,04:11:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/19/2016,00:40:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
12/05/2011,22:40:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/28/2014,13:50:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/11/2013,01:30:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
07/05/2008,02:04:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
06/30/2012,04:48:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/25/2017,18:13:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
05/22/2010,01:15:00,QUEENS,unknown,True,18-24,M,25-44,M,566,466,0.1965,28627
06/06/2021,02:00:00,BRONX,unknown,True,18-24,F,25-44,M,2494,931,0.264,19487
06/03/2016,01:52:00,MANHATTAN,unknown,True,18-24,M,18-24,M,4036,699,0.144,45959
07/22/2007,05:14:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
08/14/2021,05:12:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
08/07/2015,18:29:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/10/2009,23:56:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
07/02/2010,23:59:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
03/09/2008,14:20:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
07/15/2014,02:26:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
03/08/2017,18:44:00,MANHATTAN,unknown,False,<18,M,25-44,M,4036,699,0.144,45959
04/27/2015,01:00:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
07/29/2012,18:55:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
10/06/2007,18:15:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
10/10/2009,02:35:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
02/16/2021,20:48:00,BRONX,unknown,False,45-64,M,25-44,M,2494,931,0.264,19487
12/17/2007,02:04:00,QUEENS,unknown,True,unknown,unknown,18-24,F,566,466,0.1965,28627
05/15/2020,13:37:00,BROOKLYN,unknown,False,unknown,unknown,65+,M,2670,838,0.221,25924
04/11/2009,01:30:00,MANHATTAN,unknown,False,unknown,M,18-24,M,4036,699,0.144,45959
11/21/2021,03:10:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
04/17/2008,21:08:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
11/19/2011,00:15:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
05/01/2010,03:50:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/16/2013,01:34:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
08/02/2011,21:26:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
06/30/2012,01:20:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
08/16/2019,16:45:00,MANHATTAN,unknown,False,<18,M,18-24,M,4036,699,0.144,45959
06/12/2006,02:28:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
07/08/2007,12:47:00,BRONX,unknown,True,unknown,unknown,45-64,M,2494,931,0.264,19487
01/01/2012,13:59:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
06/22/2021,00:49:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
08/21/2011,04:31:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/31/2009,00:50:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
07/02/2008,01:00:00,BRONX,unknown,False,<18,M,18-24,F,2494,931,0.264,19487
01/30/2019,22:54:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
12/27/2011,23:02:00,MANHATTAN,unknown,False,unknown,unknown,45-64,M,4036,699,0.144,45959
07/17/2021,04:43:00,MANHATTAN,unknown,False,unknown,unknown,25-44,F,4036,699,0.144,45959
03/31/2015,20:05:00,QUEENS,unknown,False,65+,M,45-64,F,566,466,0.1965,28627
06/16/2006,21:47:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
12/20/2013,23:46:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
07/07/2013,03:10:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
01/22/2011,23:17:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
09/26/2021,22:31:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
03/23/2015,04:20:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
10/19/2008,05:15:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/29/2015,18:38:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/06/2007,04:23:00,BROOKLYN,unknown,False,18-24,M,45-64,M,2670,838,0.221,25924
02/09/2008,00:12:00,QUEENS,unknown,False,unknown,M,<18,M,566,466,0.1965,28627
07/19/2017,03:45:00,MANHATTAN,unknown,False,unknown,unknown,45-64,M,4036,699,0.144,45959
01/12/2021,06:00:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
07/21/2012,21:25:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
07/20/2020,23:44:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
05/03/2013,01:45:00,QUEENS,unknown,True,unknown,unknown,45-64,M,566,466,0.1965,28627
05/20/2018,20:15:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
05/20/2018,02:03:00,MANHATTAN,unknown,True,25-44,M,25-44,M,4036,699,0.144,45959
05/20/2015,09:40:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
12/04/2020,13:20:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
10/18/2015,01:33:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
12/11/2021,22:56:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
02/27/2018,12:30:00,QUEENS,unknown,False,unknown,unknown,45-64,M,566,466,0.1965,28627
03/25/2011,16:37:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
07/13/2006,20:47:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
01/03/2007,10:21:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
12/17/2016,02:20:00,MANHATTAN,unknown,True,25-44,M,25-44,M,4036,699,0.144,45959
08/13/2013,21:53:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
12/22/2006,00:45:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
08/11/2020,04:11:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
01/18/2015,00:43:00,MANHATTAN,unknown,False,25-44,M,45-64,M,4036,699,0.144,45959
05/26/2012,02:28:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
11/21/2006,18:25:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
04/04/2012,06:04:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/14/2014,03:45:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
04/20/2012,00:04:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
10/12/2014,11:50:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
10/04/2008,20:38:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
01/21/2014,18:15:00,STATEN ISLAND,unknown,True,25-44,M,25-44,M,524,318,0.144,35413
09/12/2018,02:32:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/21/2016,20:30:00,BRONX,unknown,True,25-44,M,25-44,M,2494,931,0.264,19487
03/29/2009,03:10:00,STATEN ISLAND,unknown,False,unknown,unknown,18-24,F,524,318,0.144,35413
08/01/2010,21:13:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
02/04/2006,19:23:00,MANHATTAN,unknown,False,<18,M,25-44,M,4036,699,0.144,45959
08/31/2008,01:00:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
05/08/2015,14:30:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
09/06/2012,18:55:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/26/2020,18:38:00,BROOKLYN,unknown,True,18-24,M,<18,M,2670,838,0.221,25924
12/21/2017,17:00:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
08/17/2007,23:30:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
05/28/2008,15:54:00,STATEN ISLAND,unknown,True,<18,M,<18,M,524,318,0.144,35413
03/01/2015,01:05:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
07/11/2007,23:28:00,BROOKLYN,unknown,True,unknown,unknown,<18,M,2670,838,0.221,25924
02/01/2013,22:45:00,BRONX,unknown,False,unknown,unknown,45-64,F,2494,931,0.264,19487
10/04/2016,20:15:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
04/23/2007,23:50:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
01/09/2016,15:11:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
05/01/2009,01:15:00,QUEENS,unknown,True,25-44,M,25-44,M,566,466,0.1965,28627
10/19/2006,18:34:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
06/21/2018,18:40:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
04/16/2016,05:11:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
05/22/2020,22:17:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
07/15/2015,00:50:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
09/01/2008,23:19:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
03/13/2010,04:50:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/21/2010,18:25:00,BRONX,unknown,False,<18,M,18-24,M,2494,931,0.264,19487
05/17/2015,01:37:00,BRONX,unknown,False,unknown,unknown,45-64,M,2494,931,0.264,19487
12/05/2011,19:16:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
03/11/2019,21:05:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
01/28/2006,03:00:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
01/20/2020,04:50:00,MANHATTAN,unknown,True,25-44,M,45-64,F,4036,699,0.144,45959
07/23/2011,00:46:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
08/22/2007,23:20:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
12/17/2007,21:15:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/04/2007,09:51:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
04/01/2013,15:45:00,BROOKLYN,unknown,False,<18,M,18-24,M,2670,838,0.221,25924
09/12/2010,05:22:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
03/15/2021,17:25:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
10/17/2011,18:38:00,BROOKLYN,unknown,True,unknown,unknown,25-44,F,2670,838,0.221,25924
07/13/2015,23:18:00,MANHATTAN,unknown,True,25-44,M,18-24,M,4036,699,0.144,45959
08/06/2018,08:53:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
07/05/2020,02:15:00,BROOKLYN,unknown,False,unknown,unknown,18-24,F,2670,838,0.221,25924
02/10/2008,06:25:00,BROOKLYN,unknown,False,unknown,F,18-24,F,2670,838,0.221,25924
08/06/2014,16:00:00,MANHATTAN,unknown,False,65+,M,65+,M,4036,699,0.144,45959
09/29/2019,18:30:00,STATEN ISLAND,unknown,False,unknown,unknown,<18,M,524,318,0.144,35413
08/13/2020,11:40:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
08/25/2008,06:08:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
06/17/2014,22:50:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
07/18/2007,23:03:00,BRONX,unknown,True,unknown,unknown,65+,M,2494,931,0.264,19487
06/26/2008,15:27:00,QUEENS,unknown,True,25-44,M,45-64,M,566,466,0.1965,28627
08/16/2008,23:00:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
02/15/2021,07:10:00,BRONX,unknown,False,<18,M,45-64,M,2494,931,0.264,19487
04/17/2009,15:27:00,BRONX,unknown,True,25-44,M,45-64,M,2494,931,0.264,19487
02/07/2009,17:11:00,MANHATTAN,unknown,True,45-64,M,45-64,M,4036,699,0.144,45959
12/11/2021,22:56:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
11/19/2006,18:30:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
05/22/2012,15:57:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
07/18/2010,21:10:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/29/2011,19:45:00,BRONX,unknown,False,18-24,M,<18,F,2494,931,0.264,19487
11/19/2014,22:48:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/20/2019,05:00:00,QUEENS,unknown,False,unknown,unknown,45-64,M,566,466,0.1965,28627
09/28/2009,04:43:00,BROOKLYN,unknown,False,25-44,unknown,25-44,M,2670,838,0.221,25924
10/27/2010,01:47:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
06/01/2006,14:28:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
08/05/2009,15:42:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
08/22/2020,22:30:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
09/13/2020,01:40:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
07/11/2015,01:57:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
08/07/2016,01:30:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
03/23/2021,13:11:00,QUEENS,unknown,True,unknown,unknown,25-44,M,566,466,0.1965,28627
06/13/2009,02:12:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
08/17/2012,03:22:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/07/2015,23:36:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/21/2015,04:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/17/2015,08:26:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
10/17/2021,16:55:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
12/16/2011,04:03:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
10/30/2016,06:04:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
05/13/2012,02:30:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
02/08/2009,07:05:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
02/27/2011,16:37:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
10/15/2017,23:58:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
02/18/2008,12:50:00,QUEENS,unknown,True,45-64,F,45-64,M,566,466,0.1965,28627
06/23/2019,12:02:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/28/2012,01:16:00,BRONX,unknown,False,25-44,M,45-64,M,2494,931,0.264,19487
03/20/2014,18:19:00,BROOKLYN,unknown,True,<18,M,25-44,M,2670,838,0.221,25924
08/01/2006,21:59:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
09/13/2021,03:55:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
09/26/2010,00:09:00,BROOKLYN,unknown,False,unknown,M,<18,M,2670,838,0.221,25924
08/09/2010,20:20:00,BROOKLYN,unknown,False,45-64,M,25-44,M,2670,838,0.221,25924
07/02/2009,04:33:00,STATEN ISLAND,unknown,True,unknown,unknown,45-64,M,524,318,0.144,35413
09/24/2010,00:03:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/15/2016,01:05:00,BRONX,unknown,False,unknown,unknown,45-64,M,2494,931,0.264,19487
04/18/2018,20:40:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
08/08/2010,18:40:00,BRONX,unknown,False,<18,M,25-44,M,2494,931,0.264,19487
06/13/2012,13:48:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/24/2019,19:56:00,BRONX,unknown,False,unknown,unknown,45-64,M,2494,931,0.264,19487
12/16/2021,03:11:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
06/10/2008,21:30:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
05/19/2009,19:58:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
01/11/2006,19:15:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/24/2020,22:46:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
01/27/2008,17:43:00,BROOKLYN,unknown,False,unknown,M,45-64,M,2670,838,0.221,25924
03/21/2019,03:20:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
07/02/2021,02:19:00,BROOKLYN,unknown,False,18-24,F,18-24,M,2670,838,0.221,25924
11/27/2019,22:24:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
12/31/2011,01:50:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
11/20/2010,04:23:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
06/11/2020,20:49:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/12/2015,03:37:00,BROOKLYN,unknown,False,unknown,unknown,18-24,F,2670,838,0.221,25924
07/14/2017,03:26:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
09/03/2011,02:00:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/05/2020,00:47:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
01/01/2013,07:05:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/25/2015,21:15:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
01/02/2020,21:12:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
10/30/2016,02:13:00,QUEENS,unknown,True,18-24,M,25-44,M,566,466,0.1965,28627
08/21/2006,21:08:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
01/03/2021,21:21:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
07/04/2014,22:39:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
07/21/2017,10:45:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
08/04/2010,18:52:00,BROOKLYN,unknown,False,unknown,M,45-64,M,2670,838,0.221,25924
10/17/2014,23:08:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
04/06/2007,05:30:00,QUEENS,unknown,True,<18,M,25-44,M,566,466,0.1965,28627
06/25/2014,03:45:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
12/18/2010,02:12:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
03/23/2014,00:35:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
08/20/2006,03:45:00,QUEENS,unknown,False,unknown,M,25-44,M,566,466,0.1965,28627
